date,PM2.5,Temperature,Humidity,WindSpeed,Precipitation,CO,NO2,SO2,O3,Lag_PM2.5,month,season_Spring,season_Summer,season_Autumn,season_Winter,Z_PM2_5,Z_Temperature,Z_Humidity,Z_WindSpeed,Z_Precipitation,Z_CO,Z_NO2,Z_SO2,Z_O3,Z_Lag_PM2_5
2023-04-25,31.138095238095243,12.35,41.22,4.05,0.64,0.2867857142857142,13.309523809523808,2.4178571428571427,62.63690476190477,27.325000000000003,4,1,0,0,0,0.040244635800753104,0.0072032366961622156,-0.9824691658733692,1.781603291509095,-0.20287637412811466,-0.9917524141863313,-0.7912487261968778,-0.6483842884948475,0.017120923116783635,-0.10844969268174451
2023-04-26,14.048809523809524,12.29,29.64,3.16,0.14,0.243095238095238,23.221428571428568,2.1357142857142857,69.40238095238094,31.138095238095243,4,1,0,0,0,-0.6244748969020462,0.0021571743819365128,-1.6492942022739487,0.9107986054521917,-0.26759608535486606,-1.208094277204047,0.006521700946769635,-1.001180948138494,0.22299298468629533,0.039834442364435854
2023-04-27,50.12499999999999,14.45,68.84,1.19,4.36,0.5241666666666666,37.42023809523809,2.7297619047619044,56.48571428571428,14.048809523809524,4,1,0,0,0,0.7787755885751826,0.18381541769406032,0.6080064390820726,-1.0167128906512917,0.27863827739891595,0.18368539196441802,1.1493283169138948,-0.25837279133604873,-0.17005854936776219,-0.624735885012373
2023-04-28,36.01904761904761,15.34,54.95,3.59,5.55,0.315,16.21309523809523,2.459523809523809,57.90119047619047,50.12499999999999,4,1,0,0,0,0.23009835116693,0.258665342021741,-0.1918380993984156,1.331524465007774,0.43267119011858424,-0.8520439086408306,-0.5575516241306572,-0.5962835159736346,-0.12698589738709168,0.7781996218372825
2023-04-29,10.867857142857142,15.62,30.53,4.46,0.42,0.201547619047619,12.901190476190475,2.3904761904761904,70.52380952380955,36.01904761904761,4,1,0,0,0,-0.7482039523797112,0.28221363282146067,-1.5980442642431616,2.1827605064341857,-0.23135304706788531,-1.4138253676486865,-0.8241138783119716,-0.6826219390087878,0.2571178275507133,0.22964554248598992
2023-04-30,13.68095238095238,16.0,31.85,2.45,0.13,0.2148809523809524,19.45595238095238,2.297619047619048,74.30476190476192,10.867857142857142,4,1,0,0,0,-0.638783384230863,0.31417202747822326,-1.5220331201974997,0.21611172106971804,-0.26889047957940115,-1.347802782749547,-0.29654674261020325,-0.7987322320560635,0.37217143788764273,-0.7484371678232983
2023-05-01,38.722619047619055,18.06,41.25,2.69,0.01,0.4676190476190476,28.308333333333334,3.826190476190476,97.20833333333331,13.68095238095238,5,1,0,0,0,0.3352587871660986,0.4874201669333042,-0.9807416398723313,0.4509354566356244,-0.2844232102738215,-0.09632110649175304,0.41594675922022734,1.1126218227221725,1.0691224483637725,-0.6390411606069
2023-05-02,40.275,21.28,51.12,3.03,0.32,0.5682142857142857,23.20357142857143,3.6392857142857142,113.59880952380952,38.722619047619055,5,1,0,0,0,0.39564152980938977,0.7582255111300815,-0.4123855855309047,0.7836024153539919,-0.2442969893132356,0.4017957170776467,0.0050844493965472,0.8789126431270147,1.567881298212277,0.3347823737972223
2023-05-03,41.919047619047625,20.98,51.59,2.35,0.0,0.6432142857142857,24.679761904761904,3.9273809523809526,121.9095238095238,40.275,5,1,0,0,0,0.45958981783882685,0.7329951995589531,-0.38532101151464593,0.11826849791725688,-0.2857176044983565,0.7731727571353061,0.12389724421496202,1.239152270273692,1.8207746400769198,0.395151562713931
2023-05-04,31.686904761904763,16.66,76.66,2.25,1.16,0.6282142857142858,15.523809523809522,2.4916666666666667,79.9452380952381,41.919047619047625,5,1,0,0,0,0.06159160233338901,0.36967871293470556,1.0583148833525846,0.020425274764795717,-0.1355678744522932,0.6988973491237748,-0.6130295339692554,-0.5560914914572689,0.5438099787492208,0.4590854966817037
2023-05-05,9.564285714285717,17.38,56.48,3.67,1.83,0.3264285714285713,11.85952380952381,2.696428571428572,55.34761904761904,31.686904761904763,5,1,0,0,0,-0.798908786117751,0.4302314607054134,-0.10373427334548958,1.409799043529743,-0.04884346140844629,-0.7954531215844262,-0.907953552074966,-0.3000534093530184,-0.20469055550192622,0.06117661728054223
2023-05-06,7.504761904761904,16.71,37.56,2.18,0.0,0.2225,16.859523809523807,2.65952380952381,72.18214285714285,9.564285714285717,5,1,0,0,0,-0.8790177928454309,0.373883764863227,-1.1932273379999772,-0.048064981441926884,-0.2857176044983565,-1.3100755913786102,-0.5055231180125929,-0.34619980787180793,0.3075805728905559,-0.7991306201728353
2023-05-07,11.63690476190476,18.17,26.51,2.73,0.14,0.2538095238095238,22.70952380952381,2.322619047619048,68.88928571428572,7.504761904761904,5,1,0,0,0,-0.7182904157634793,0.49667128117605147,-1.829532748382223,0.4900727458966089,-0.26759608535486606,-1.1550404143386668,-0.034679510159615984,-0.7674717685433353,0.20737960116765086,-0.8792216453460768
2023-05-08,19.08690476190476,20.11,24.0,2.13,0.0,0.2779761904761904,25.28214285714286,2.2749999999999995,88.8702380952381,11.63690476190476,5,1,0,0,0,-0.4285088180167627,0.659827296002681,-1.9740690904690499,-0.09698659301815768,-0.2857176044983565,-1.0353744792089772,0.1723805298424767,-0.8270155085675804,0.8153959096988309,-0.7185303457065851
2023-05-09,26.655952380952385,19.97,29.72,2.82,0.0,0.3786904761904762,26.622619047619047,2.942857142857143,96.61904761904763,19.08690476190476,5,1,0,0,0,-0.13409664184648054,0.6480531506028211,-1.6446874662711815,0.5781316467338237,-0.2857176044983565,-0.5366681682744059,0.2802702128791985,0.00808544527244449,1.0511906041834271,-0.42881379337471
2023-05-10,21.316666666666663,20.81,36.42,2.51,0.13,0.3533333333333333,28.423809523809528,2.646428571428572,95.23333333333332,26.655952380952385,5,1,0,0,0,-0.3417780841433846,0.7186980230019803,-1.2588733260394125,0.2748176549611943,-0.26889047957940115,-0.6622289770558052,0.42524098591166815,-0.362574336378475,1.0090236008987328,-0.1344677020154795
2023-05-11,41.68333333333334,20.48,41.93,2.68,0.65,0.4405952380952381,29.68333333333333,3.175,111.7,21.316666666666663,5,1,0,0,0,0.4504212725601675,0.6909446802737393,-0.9415843838488085,0.4411511343203785,-0.20158197990357968,-0.2301347383855444,0.5266151285873797,0.29836117789063415,1.5101009114089385,-0.34210252739235103
2023-05-12,38.01309523809524,21.58,35.48,2.61,1.04,0.4775,30.25238095238095,2.6690476190476184,79.83571428571427,41.68333333333334,5,1,0,0,0,0.30766053976164914,0.7834558227012096,-1.3130024740719295,0.3726608781136555,-0.15110060514671353,-0.0473936551825694,0.5724155446544784,-0.3342910598669603,0.5404771915480246,0.4499190094075407
2023-05-13,9.873809523809523,22.02,35.96,2.74,0.01,0.278095238095238,21.127380952380957,2.460714285714286,78.2904761904762,38.01309523809524,5,1,0,0,0,-0.7868692822164813,0.8204602796721978,-1.2853620580553249,0.4998570682118552,-0.2844232102738215,-1.0347849918438061,-0.16201999750935225,-0.5947949224730275,0.4934559112528947,0.3071903211941863
2023-05-14,31.27023809523809,23.79,40.14,2.07,0.0,0.4684523809523809,27.23809523809524,3.1630952380952384,113.09166666666664,9.873809523809523,5,1,0,0,0,0.045384577850910136,0.9693191179418548,-1.0446601019107289,-0.1556925269096344,-0.2857176044983565,-0.09219469493555701,0.3298074829768767,0.28347524288457376,1.5524490444328265,-0.7870938187017125
2023-05-15,52.140476190476186,26.48,33.5,2.7,0.0,0.7642857142857142,24.183333333333337,3.2238095238095235,152.46309523809526,31.27023809523809,5,1,0,0,0,0.8571712812861433,1.1955509116963055,-1.4270191901404223,0.46071977895087074,-0.2857176044983565,1.3726814075140983,0.08394165111876965,0.3593935114154842,2.750513591367003,0.04497323068479944
2023-05-16,46.52619047619047,27.16,34.46,2.63,0.13,0.6054761904761906,18.344047619047625,2.438095238095238,133.27976190476193,52.140476190476186,5,1,0,0,0,0.6387932028308037,1.252739617924196,-1.3717383581072136,0.3922295227441477,-0.26889047957940115,0.5863052623761353,-0.3860396058040732,-0.6230781989845439,2.1667686678880087,0.8565777175704026
2023-05-17,28.526190476190475,22.98,46.41,3.24,0.37,0.4659523809523809,14.48095238095238,2.3904761904761904,102.57261904761904,46.52619047619047,5,1,0,0,0,-0.06135025481226985,0.9011972766998085,-0.6836071676938349,0.9890731839741606,-0.23782501819056043,-0.10457392960414566,-0.6969650245022646,-0.6826219390087878,1.2323565693266838,0.6382486570403414
2023-05-18,18.320238095238096,21.29,43.97,3.16,0.01,0.4796428571428571,19.82142857142857,2.5297619047619047,83.86904761904763,28.526190476190475,5,1,0,0,0,-0.45832974306452307,0.7590665215157856,-0.8241126157782401,0.9107986054521917,-0.2844232102738215,-0.03678288260949357,-0.26713099421564407,-0.5084564994378737,0.6632107028268409,-0.06173764389573282
2023-05-19,41.19285714285715,21.21,53.46,2.61,5.25,0.7545238095238095,26.817857142857143,2.5845238095238097,34.92261904761905,18.320238095238096,5,1,0,0,0,0.4313432894550786,0.7523384384301516,-0.27763855744995836,0.3726608781136555,0.39383936338253345,1.3243434435700856,0.2959841631616341,-0.43998119840999267,-0.8262191425770844,-0.45862802471087594
2023-05-20,49.93095238095238,18.61,16.07,5.35,0.02,0.2339285714285714,9.732142857142858,2.8142857142857145,66.16071428571429,41.19285714285715,5,1,0,0,0,0.7712277457447713,0.5336757381470395,-2.4307117967433673,3.0535651924910887,-0.28312881604928647,-1.2534848043222049,-1.0791781200915043,-0.15268265279301466,0.12434972872047112,0.43084530861483833
2023-05-21,32.70952380952381,19.84,28.76,3.18,0.0,0.2055952380952381,9.672619047619047,2.521428571428572,77.27976190476188,49.93095238095238,5,1,0,0,0,0.10136827099181486,0.6371200155886655,-1.69996829830439,0.930367250082684,-0.2857176044983565,-1.393782797232876,-1.0839689585922467,-0.5188766539421159,0.46270008153751174,0.7706534732226941
2023-05-22,13.683333333333332,22.66,27.85,2.23,0.0,0.1953571428571428,15.909523809523808,2.5142857142857142,74.03214285714286,32.70952380952381,5,1,0,0,0,-0.6386907726623917,0.8742849443572717,-1.7523699203358691,0.0008566301343034832,-0.2857176044983565,-1.4444787106375725,-0.5819849004844437,-0.527808214945753,0.3638756958324922,0.10094435752552149
2023-05-23,13.864285714285714,23.73,23.87,2.71,0.0,0.2545238095238095,21.852380952380955,2.398809523809524,85.0107142857143,13.683333333333332,5,1,0,0,0,-0.6316522934585724,0.9642730556276292,-1.981555036473547,0.47050410126611664,-0.2857176044983565,-1.1515034901476415,-0.1036675845703083,-0.6722017845045445,0.6979513868045222,-0.6389485698263527
2023-05-24,29.49642857142857,23.11,32.65,3.1,1.07,0.4269047619047619,15.976190476190478,3.35,125.65595238095234,13.864285714285714,5,1,0,0,0,-0.023611040660212648,0.912130411713964,-1.475965760169826,0.852092671560715,-0.14721742247310846,-0.2979257853801965,-0.5766191613636118,0.5171844224797317,1.9347776979265152,-0.6319116705047733
2023-05-25,33.75000000000001,21.6,43.75,1.94,3.52,0.3978571428571428,15.758333333333336,2.446428571428572,94.92142857142856,29.49642857142857,5,1,0,0,0,0.14183952641377592,0.7851378434726184,-0.8367811397858503,-0.2828887170078337,0.1699091625379735,-0.44176070248189325,-0.5941536302763294,-0.6126580444803,0.9995324025648931,-0.024006900822789678
2023-05-26,45.3,22.69,47.22,2.57,0.38,0.5045238095238096,24.38809523809524,2.385714285714285,100.01071428571429,33.75000000000001,5,1,0,0,0,0.5910982450680811,0.8768079755143845,-0.6369639656658149,0.333523588852671,-0.23653062396602545,0.08641997671122251,0.10042213556132377,-0.6885763130112132,1.154398329576976,0.1414065286246044
2023-05-27,58.22142857142857,19.28,76.26,1.78,8.95,0.658809523809524,19.12857142857143,2.5630952380952383,84.11428571428573,45.3,5,1,0,0,0,1.093701227161859,0.5900234339892262,1.0352812033387482,-0.4394378740517713,0.8727652264604939,0.8503956019726929,-0.32289635436428693,-0.4667758814209024,0.6706732480816922,0.590564405058585
2023-05-28,26.527380952380952,21.14,65.2,1.41,0.05,0.4338095238095238,13.685714285714289,2.6083333333333334,99.77380952380952,58.22142857142857,5,1,0,0,0,-0.13909766654393124,0.7464513657302216,0.3983999509561563,-0.8014577997158774,-0.27924563337568137,-0.26373551820028496,-0.7609706268721846,-0.4102093283978707,1.147189365956998,1.0930545710876955
2023-05-29,27.63095238095238,25.32,46.11,2.23,0.0,0.475952380952381,17.607142857142854,2.54404761904762,120.09880952380952,26.527380952380952,5,1,0,0,0,-0.09617220455748093,1.0979937069546093,-0.7008824277042124,0.0008566301343034832,-0.2857176044983565,-0.05505699092979052,-0.4453501864432666,-0.49059337743059944,1.7656749734136736,-0.13946760416502307
2023-05-30,32.68333333333333,22.84,48.53,1.87,5.02,0.5015476190476191,20.186904761904763,2.496428571428571,86.10119047619047,27.63095238095238,5,1,0,0,0,0.1003495437386304,0.8894231312999485,-0.5615286636204988,-0.3513789732145563,0.3640682962182277,0.07168279258195037,-0.2377152458210846,-0.5501371174548451,0.7311343550251221,-0.09655177738144236
2023-05-31,39.50238095238095,21.15,54.64,1.93,0.0,0.5780952380952381,25.754761904761907,2.6011904761904763,78.74761904761905,32.68333333333333,5,1,0,0,0,0.365589075840451,0.7472923761159257,-0.20968920140913935,-0.2926730393230798,-0.2857176044983565,0.45072316838683063,0.2104197875383725,-0.4191408894015073,0.5073666752231027,0.0999258589395033
2023-06-01,27.854761904761904,23.67,34.61,3.54,0.0,0.386547619047619,20.491666666666664,2.554761904761905,76.79880952380952,39.50238095238095,6,0,1,0,0,-0.08746671712117812,0.9592269933134037,-1.3631007281020249,1.2826028534315437,-0.2857176044983565,-0.49776200217312766,-0.21318615269728317,-0.47719603592514515,0.4480647986105226,0.3651058544263972
2023-06-02,7.8238095238095235,24.37,34.19,2.17,0.05,0.2024999999999999,12.423809523809522,2.461904761904762,93.00238095238096,27.854761904761904,6,0,1,0,0,-0.8666078426702758,1.018097720312703,-1.3872860921165537,-0.05784930375717322,-0.27924563337568137,-1.4091094687273198,-0.8625364030879268,-0.5933063289724213,0.9411361746482906,-0.08784824401001494
2023-06-03,10.136904761904765,26.32,32.51,1.46,0.04,0.2510714285714285,20.744047619047613,2.2904761904761903,90.40000000000002,7.8238095238095235,6,0,1,0,0,-0.7766357039004018,1.182094745525037,-1.4840275481746688,-0.7525361881396468,-0.2805400276002164,-1.1685986237375976,-0.19287299745413503,-0.8076637930597006,0.861946252672054,-0.8668144807527653
2023-06-04,10.241666666666667,26.45,27.48,2.54,0.0,0.2345238095238095,18.03214285714286,2.2904761904761908,93.12142857142857,10.136904761904765,6,0,1,0,0,-0.7725607948876645,1.1930278805391925,-1.7736760743486684,0.3041706219069329,-0.2857176044983565,-1.2505373674963505,-0.41114359954796453,-0.8076637930597,0.9447587694321986,-0.7768625374512579
2023-06-05,18.520238095238096,28.25,25.38,2.44,0.05,0.3373809523809524,19.903571428571425,2.2154761904761906,110.98809523809526,10.241666666666667,6,0,1,0,0,-0.4505503713129334,1.3444097499659624,-1.8946028944213122,0.2063273987544717,-0.27924563337568137,-0.7412202839887038,-0.2605196370846195,-0.9014451835978847,1.4884377946011669,-0.7727885431071855
2023-06-06,11.341666666666669,27.81,21.2,2.72,0.06,0.2217857142857142,13.8,2.3511904761904763,99.3190476190476,18.520238095238096,6,0,1,0,0,-0.7297742502539211,1.307405292994974,-2.135304850565909,0.480288423581363,-0.27795123915114633,-1.3136125155696359,-0.7517722169507591,-0.731745524528789,1.1333510538824676,-0.4508503991449196
2023-06-07,16.960714285714285,29.56,21.73,3.18,0.01,0.3245238095238095,22.025,2.3523809523809525,104.60357142857144,11.341666666666669,6,0,1,0,0,-0.5112109486616389,1.4545821104932224,-2.104785224547575,0.930367250082684,-0.2844232102738215,-0.8048849194271598,-0.08977415291815523,-0.7302569310281829,1.2941580363401612,-0.7300116024944253
2023-06-08,10.75595238095238,26.9,16.54,3.27,0.03,0.2411904761904761,13.766666666666667,2.346428571428572,92.33809523809524,16.960714285714285,6,0,1,0,0,-0.7525566960978625,1.2308733478958849,-2.403647222727109,1.0184261509198986,-0.28183442182475144,-1.2175260750467813,-0.7544550865111749,-0.7376998985312129,0.9209220957540816,-0.51149736040327
2023-06-09,8.195238095238096,26.55,19.5,3.6,0.0,0.2315476190476189,18.39047619047619,2.4595238095238097,67.23333333333335,10.75595238095238,6,0,1,0,0,-0.852160437988752,1.2014379843962353,-2.2331979906247157,1.3413087873230203,-0.2857176044983565,-1.2652745516256234,-0.38230275177349465,-0.5962835159736335,0.1569893077234858,-0.7527889345090121
2023-06-10,5.294047619047618,24.16,29.25,2.71,0.0,0.2142857142857142,11.753571428571428,2.4785714285714286,82.0404761904762,8.195238095238096,6,0,1,0,0,-0.9650076341710385,1.0004365022129131,-1.67175204028744,0.47050410126611664,-0.2857176044983565,-1.3507502195754018,-0.9164812446062877,-0.572466019963936,0.6075676469460082,-0.8523703189874178
2023-06-11,9.823809523809524,23.11,39.43,1.28,0.61,0.3680952380952381,16.3,2.4142857142857146,82.0797619047619,5.294047619047618,6,0,1,0,0,-0.7888141251543788,0.912130411713964,-1.0855448839352895,-0.9286539898140768,-0.20675955680171978,-0.5891325437746149,-0.5505569999195724,-0.6528500689966653,0.6087631032246974,-0.9651921850840589
2023-06-12,13.645238095238096,24.05,43.01,1.58,0.56,0.359404761904762,13.15,2.544047619047619,90.62619047619047,9.823809523809524,6,0,1,0,0,-0.6401725577579325,0.9911853879701661,-0.8793934478114489,-0.6351243203566934,-0.2132315279243949,-0.6321651214320891,-0.8040881733788676,-0.49059337743060055,0.8688291827614792,-0.7890382250932014
2023-06-13,7.001190476190476,26.63,35.23,2.22,0.0,0.2588095238095239,17.852380952380955,2.285714285714285,96.61785714285716,13.645238095238096,6,0,1,0,0,-0.898605139577112,1.2081660674818695,-1.3273985240805777,-0.008927692180942417,-0.2857176044983565,-1.1302819450014892,-0.4256119318202069,-0.8136181670621255,1.051154378235588,-0.6404300223151064
2023-06-14,23.817857142857143,28.39,36.03,2.16,0.0,0.5366666666666668,21.14880952380953,2.778571428571428,149.38214285714287,7.001190476190476,6,0,1,0,0,-0.2444896314642775,1.3561838953658225,-1.2813311640529035,-0.06763362607241911,-0.2857176044983565,0.24558156530736264,-0.16029529564908487,-0.19734045781119872,2.656760838359454,-0.8988045954317883
2023-06-15,29.15595238095238,29.9,36.43,2.34,0.0,0.659047619047619,19.73928571428572,4.386904761904762,181.79880952380955,23.817857142857143,6,0,1,0,0,-0.03685449495160933,1.483176463607168,-1.2582974840390666,0.10848417560201055,-0.2857176044983565,0.8515745767030337,-0.2737423513466681,1.8137493615076474,3.643193398017703,-0.2448359124276226
2023-06-16,37.392857142857146,31.34,32.99,2.77,0.0,0.713452380952381,19.15357142857143,3.916666666666667,192.2059523809524,29.15595238095238,6,0,1,0,0,0.283535226174874,1.6042819591485837,-1.4563871321580644,0.5292100351575934,-0.2857176044983565,1.1209703025861295,-0.32088420219397523,1.2257549287682372,3.9598806340269714,-0.037247382441024865
2023-06-17,34.39880952380952,31.21,39.14,2.42,0.0,0.4757142857142857,23.297619047619044,2.7726190476190475,164.69404761904764,37.392857142857146,6,0,1,0,0,0.16707617882220632,1.5933488241344285,-1.1022443019453212,0.1867587541239795,-0.2857176044983565,-0.05623596566013268,0.012653974227720063,-0.20478342531422863,3.1226989794657487,0.2830704228616669
2023-06-18,42.85595238095238,29.2,42.74,2.32,0.03,0.6160714285714286,13.859523809523807,2.736904761904762,171.77500000000003,34.39880952380952,6,0,1,0,0,0.49603247003228557,1.4243057366078684,-0.8949411818207885,0.08891553097151832,-0.28183442182475144,0.6387696378763438,-0.7469813784500168,-0.24944123033241158,3.3381709172126186,0.1666375163236886
2023-06-19,44.28333333333334,25.71,50.21,2.45,3.86,0.5698809523809523,17.505952380952383,2.894047619047619,104.73690476190475,42.85595238095238,6,0,1,0,0,0.5515531053308337,1.130793111997076,-0.46478720756238356,0.21611172106971804,0.21391856617216445,0.4100485401900388,-0.4534946118945285,-0.05294688825240609,1.2982153424981377,0.49551996882698723
2023-06-20,17.96666666666667,27.6,41.95,1.95,0.13,0.3470238095238095,14.445238095238098,2.638095238095238,92.60238095238094,44.28333333333334,6,0,1,0,0,-0.472082560982512,1.2897440748951845,-0.9404326998481165,-0.27310439469258757,-0.26889047957940115,-0.6934718074098619,-0.6998395276027098,-0.3729944908827183,0.928964256174358,0.5510281417649737
2023-06-21,8.60952380952381,30.69,22.34,2.09,0.0,0.2726190476190476,26.51666666666667,2.423809523809524,91.90833333333336,17.96666666666667,6,0,1,0,0,-0.8360460250747449,1.5496162840778058,-2.0696588625264734,-0.13612388227914216,-0.2857176044983565,-1.0619014106416667,0.2717425203478771,-0.6409413209918164,0.9078445285841733,-0.4723777556221202
2023-06-22,17.163095238095238,33.17,18.19,2.39,0.0,0.3197619047619047,27.176190476190477,2.3523809523809525,129.96190476190478,8.60952380952381,6,0,1,0,0,-0.5033389653415778,1.7581868597324668,-2.3086332926700313,0.15740578717824136,-0.2857176044983565,-0.8284644140339955,0.3248250109361043,-0.7302569310281829,2.065806951260482,-0.8362595231722224
2023-06-23,28.14523809523809,33.27,24.03,2.81,0.68,0.5134523809523809,24.422619047619044,3.355952380952381,159.05,17.163095238095238,6,0,1,0,0,-0.07616810576767903,1.7665969635895098,-1.972341564468012,0.5683473244185778,-0.19769879722997455,0.13063152909903836,0.10320082189175404,0.5246273899827621,2.9509517607606526,-0.5036271440567665
2023-06-24,28.833333333333336,33.17,26.78,3.16,0.03,0.4655952380952381,21.303571428571427,3.022619047619048,150.37380952380957,28.14523809523809,6,0,1,0,0,-0.04940336247947124,1.7581868597324668,-1.813985014372883,0.9107986054521917,-0.28183442182475144,-0.10634239169965794,-0.14783911554715481,0.10782120981305361,2.686937052909412,-0.07655216878326901
2023-06-25,33.102380952380955,29.5,42.93,2.59,0.0,0.6492857142857144,15.63809523809524,3.3583333333333334,143.4261904761905,28.833333333333336,6,0,1,0,0,0.11664917978958048,1.4495360481789972,-0.8840001838142162,0.35309223348316326,-0.2857176044983565,0.8032366127590216,-0.6038311240478295,0.5276045769839743,2.4755224213205187,-0.04979343320515682
2023-06-26,21.927380952380958,28.58,50.2,1.36,3.88,0.433452380952381,13.24642857142857,2.313095238095238,102.12142857142857,33.102380952380955,6,0,1,0,0,-0.3180232168304943,1.3721630926942034,-0.4653630495627294,-0.8503794112921078,0.21650735462123452,-0.2655039802957975,-0.7963270150076649,-0.7793805165481847,1.218626935095671,0.11622183631579307
2023-06-27,17.372619047619043,31.1,39.26,1.95,0.0,0.4125,20.075000000000003,2.2892857142857137,134.89761904761906,21.927380952380958,6,0,1,0,0,-0.4951891473161031,1.5840977098916815,-1.0953341979411704,-0.27310439469258757,-0.2857176044983565,-0.36925375656587395,-0.24672202220248046,-0.8091523865603072,2.215999731001323,-0.3183529921820196
2023-06-28,23.88452380952381,27.44,60.14,1.32,13.59,0.4888095238095238,20.5,2.546428571428572,101.1690476190476,17.372619047619043,6,0,1,0,0,-0.24189650754708092,1.276287908723916,0.10702389878111875,-0.8895167005530923,1.4733641466447471,0.008607644508664983,-0.21251543530717898,-0.48761619042938725,1.1896461768244038,-0.49547915536862186
2023-06-29,14.935714285714283,29.13,40.55,1.88,0.01,0.3579761904761905,18.878571428571423,2.451190476190476,109.325,23.88452380952381,6,0,1,0,0,-0.5899770876464847,1.4184186639079384,-1.0210505798965461,-0.3415946508993104,-0.2844232102738215,-0.6392389698141401,-0.3430178760674062,-0.6067036704778768,1.4378301454699667,-0.2422433705723038
2023-06-30,20.444047619047623,31.31,31.15,2.29,0.0,0.4673809523809524,25.323809523809523,2.648809523809524,159.3690476190476,14.935714285714283,6,0,1,0,0,-0.375720223988118,1.6017589279914708,-1.5623420602217144,0.05956256402578018,-0.2857176044983565,-0.09750008122209465,0.1757341167929963,-0.35959714937726284,2.960660314781526,-0.5902458192585784
2023-07-01,22.38928571428572,31.24,31.64,2.57,0.0,0.4439285714285714,22.25238095238095,2.8833333333333333,162.89404761904763,20.444047619047623,7,0,1,0,0,-0.3000565725470609,1.5958718552915407,-1.5341258022047641,0.333523588852671,-0.2857176044983565,-0.21362909216075973,-0.07147314984531884,-0.06634422975786097,3.0679253463330536,-0.3760370484628628
2023-07-02,29.745238095238093,31.31,38.84,2.18,0.0,0.4921428571428571,23.45952380952381,2.782142857142857,172.04047619047617,22.38928571428572,7,0,1,0,0,-0.013933131754961185,1.6017589279914708,-1.1195195619556988,-0.048064981441926884,-0.2857176044983565,0.025113290733449662,0.025685054949740008,-0.19287467730937985,3.346249303580733,-0.30039038075588226
2023-07-03,36.21190476190476,28.57,57.26,1.6,3.55,0.7798809523809522,13.36190476190476,2.457142857142857,127.04285714285714,29.745238095238093,7,0,1,0,0,0.23759988821310607,1.3713220823084993,-0.05881859731850746,-0.6155556757262012,0.17379234521157857,1.449904252351484,-0.7870327883162244,-0.5992607029748462,1.9769809271590488,-0.014331164255617769
2023-07-04,14.558333333333332,26.45,64.5,1.31,19.87,0.4229761904761905,9.26904761904762,2.7345238095238096,113.82619047619048,36.21190476190476,7,0,1,0,0,-0.6046560212491867,1.1930278805391925,0.35809101093194146,-0.8993010228683384,2.2862437196527448,-0.31737886843083557,-1.116450843627281,-0.2524184173336238,1.574800454249542,0.2371453957103053
2023-07-05,15.363095238095235,29.87,34.16,2.66,0.0,0.3338095238095238,22.408333333333328,2.4404761904761902,91.35952380952382,14.558333333333332,7,0,1,0,0,-0.5733533111058853,1.480653432450055,-1.3890136181175916,0.42158248968988626,-0.2857176044983565,-0.7589049049438306,-0.05892115297337361,-0.6201010119833317,0.8911443666303553,-0.6049214579752937
2023-07-06,12.938095238095238,31.51,29.92,3.34,0.0,0.3163095238095237,27.15714285714286,2.2214285714285715,113.44880952380952,15.363095238095235,7,0,1,0,0,-0.6676781935939105,1.6185791357055566,-1.633170626264263,1.0869164071266213,-0.2857176044983565,-0.8455595476239514,0.3232919426158667,-0.8940022160948542,1.563316828784552,-0.573625774150374
2023-07-07,13.11547619047619,30.22,38.27,2.17,0.03,0.3491666666666667,16.15595238095238,2.252380952380953,102.6952380952381,12.938095238095238,7,0,1,0,0,-0.6607786317427982,1.510088795949705,-1.1523425559754163,-0.05784930375717322,-0.28183442182475144,-0.6828610348367858,-0.5621508290913694,-0.8552987850790952,1.2360878419541097,-0.6679294841375949
2023-07-08,6.077380952380952,30.05,37.52,2.67,0.01,0.2739285714285714,12.75595238095238,2.3583333333333334,84.85000000000001,13.11547619047619,7,0,1,0,0,-0.9345384281439788,1.495791619392732,-1.1955307060013607,0.43136681200513216,-0.2844232102738215,-1.0554170496247868,-0.8358035242537833,-0.7228139635251524,0.6930608838462456,-0.6610314709868361
2023-07-09,6.314285714285714,31.06,36.6,2.19,0.0,0.2683333333333333,14.782142857142857,2.4392857142857145,93.96547619047618,6.077380952380952,7,0,1,0,0,-0.9253235770810838,1.5807336683488638,-1.2485081700331857,-0.03828065912668098,-0.2857176044983565,-1.0831229557878186,-0.6727233816885073,-0.6215896054839372,0.9704429664501087,-0.934729818284063
2023-07-10,17.40357142857143,31.73,37.81,1.92,0.11,0.4513095238095237,18.69404761904762,2.838095238095238,142.37500000000003,6.314285714285714,7,0,1,0,0,-0.493985196925976,1.6370813641910504,-1.178831287991329,-0.30245736163832593,-0.2714792680284712,-0.177080875520165,-0.35786947541970754,-0.12291078278089325,2.443534909378608,-0.9255170356196266
2023-07-11,19.765476190476196,27.93,59.15,2.64,9.87,0.5680952380952381,10.50595238095238,2.486904761904762,157.6583333333333,17.40357142857143,7,0,1,0,0,-0.40211452100244016,1.3174974176234255,0.05001554074687217,0.402013845059394,0.9918494951177166,0.40120622971247605,-1.0168972195818513,-0.5620458654596933,2.9086036277367624,-0.4942754752215094
